category,color,date,month,price,region,revenue,sales_units,season,social_engagement,style,year
Outerwear,Green,2024-07-09,7,420,Australia,416220,991,Summer,29613,Formal,2024
Pants,Beige,2023-09-25,9,316,Asia,223096,706,Fall,30946,Preppy,2023
Accessories,Gray,2024-03-03,3,305,South America,114375,375,Spring,23671,Streetwear,2024
Skirts,Gray,2024-09-28,9,343,Asia,86093,251,Fall,4252,Preppy,2024
Skirts,White,2024-04-23,4,266,North America,266798,1003,Spring,40683,Bohemian,2024
Bags,Orange,2023-03-08,3,178,Australia,131542,739,Spring,25898,Streetwear,2023
Dresses,Gray,2024-12-20,12,402,South America,509736,1268,Winter,4640,Streetwear,2024
Jewelry,Green,2024-06-04,6,117,South America,144729,1237,Summer,4575,Casual,2024
Tops,Blue,2023-09-18,9,399,Australia,308826,774,Fall,29306,Athletic,2023
Accessories,Beige,2024-08-22,8,118,Europe,37288,316,Summer,32416,Punk,2024
Accessories,Yellow,2024-03-20,3,221,North America,38012,172,Spring,33602,Casual,2024
Bags,Yellow,2024-05-22,5,151,Europe,112042,742,Spring,4590,Formal,2024
Accessories,Red,2024-10-02,10,46,Asia,29118,633,Fall,24536,Formal,2024
Accessories,Blue,2023-12-10,12,268,Asia,195372,729,Winter,38929,Formal,2023
Pants,White,2024-07-09,7,115,South America,71070,618,Summer,49643,Formal,2024
Bags,Black,2024-02-21,2,496,Asia,455824,919,Winter,42357,Punk,2024
Outerwear,Red,2023-10-26,10,30,Asia,29310,977,Fall,27100,Casual,2023
Accessories,Pink,2024-09-15,9,184,North America,92920,505,Fall,28312,Formal,2024
Accessories,Orange,2024-02-23,2,42,Europe,29526,703,Winter,10553,Streetwear,2024
Pants,Yellow,2023-02-27,2,327,South America,89598,274,Winter,23311,Bohemian,2023
Bags,Yellow,2024-11-30,11,486,Europe,284310,585,Fall,3372,Streetwear,2024
Pants,Green,2023-11-21,11,455,Asia,369915,813,Fall,44017,Preppy,2023
Skirts,Gray,2023-07-05,7,66,Australia,31746,481,Summer,11526,Minimalist,2023
Jewelry,Beige,2023-12-02,12,177,Australia,165672,936,Winter,21588,Vintage,2023
Dresses,Black,2024-09-07,9,68,Europe,21080,310,Fall,46175,Athletic,2024
Tops,Gray,2024-04-25,4,457,South America,199252,436,Spring,1248,Minimalist,2024
Bags,Gray,2023-01-02,1,456,Europe,162792,357,Winter,45213,Casual,2023
Skirts,Beige,2024-10-16,10,51,North America,46818,918,Fall,33463,Punk,2024
Dresses,Yellow,2023-08-19,8,335,South America,379890,1134,Summer,37622,Vintage,2023
Dresses,Pink,2023-11-30,11,41,Europe,35465,865,Fall,1806,Athletic,2023
Shoes,Beige,2023-03-17,3,378,Asia,46116,122,Spring,8680,Formal,2023
Pants,Gray,2024-06-08,6,477,North America,364905,765,Summer,10481,Bohemian,2024
Shoes,Yellow,2023-12-30,12,173,South America,85116,492,Winter,8041,Punk,2023
Tops,Green,2023-08-09,8,473,Europe,332046,702,Summer,6283,Bohemian,2023
Shoes,Yellow,2023-09-02,9,124,Australia,20088,162,Fall,48610,Formal,2023
Outerwear,Red,2023-11-03,11,145,Europe,156600,1080,Fall,37290,Streetwear,2023
Shoes,Red,2024-07-31,7,233,Australia,82715,355,Summer,25389,Punk,2024
Pants,Yellow,2024-09-01,9,242,Asia,130196,538,Fall,37459,Vintage,2024
Tops,Red,2023-08-20,8,147,South America,45864,312,Summer,13114,Vintage,2023
Tops,Brown,2024-11-23,11,469,Asia,331583,707,Fall,45142,Bohemian,2024
Jewelry,Purple,2023-08-15,8,378,Australia,407106,1077,Summer,41924,Streetwear,2023
Pants,Black,2024-07-18,7,199,Asia,213925,1075,Summer,47711,Vintage,2024
Skirts,Yellow,2023-12-20,12,456,North America,200640,440,Winter,11171,Punk,2023
Shoes,Navy,2023-10-31,10,234,North America,187668,802,Fall,30302,Vintage,2023
Bags,Blue,2023-06-27,6,247,Asia,175123,709,Summer,9384,Streetwear,2023
Accessories,Yellow,2023-01-17,1,252,Europe,177408,704,Winter,11156,Formal,2023
Pants,White,2024-05-01,5,355,Asia,245660,692,Spring,43010,Athletic,2024
Jewelry,Blue,2024-04-16,4,429,Europe,335907,783,Spring,30846,Streetwear,2024
Jewelry,Orange,2023-06-07,6,121,South America,16940,140,Summer,42003,Punk,2023
Bags,Purple,2023-05-05,5,475,South America,603250,1270,Spring,33267,Minimalist,2023
Accessories,Red,2023-05-28,5,226,Asia,179218,793,Spring,26464,Athletic,2023
Shoes,Gray,2024-04-17,4,477,Europe,72981,153,Spring,41901,Casual,2024
Outerwear,Pink,2023-06-12,6,482,Europe,339810,705,Summer,13747,Casual,2023
Dresses,Navy,2024-06-19,6,208,North America,172224,828,Summer,1493,Vintage,2024
Shoes,Brown,2023-11-15,11,156,Asia,101712,652,Fall,13046,Athletic,2023
Accessories,Blue,2023-08-14,8,258,North America,236328,916,Summer,36100,Grunge,2023
Pants,Pink,2023-10-10,10,156,South America,101244,649,Fall,15807,Athletic,2023
Skirts,Black,2024-10-30,10,187,Asia,190366,1018,Fall,9123,Bohemian,2024
Dresses,Beige,2024-06-19,6,149,Europe,28310,190,Summer,46083,Vintage,2024
Jewelry,Gray,2024-04-26,4,48,Asia,29232,609,Spring,13431,Preppy,2024
Shoes,White,2023-07-24,7,461,Asia,145215,315,Summer,27233,Bohemian,2023
Skirts,Navy,2023-03-29,3,262,Europe,38252,146,Spring,38699,Formal,2023
Dresses,White,2023-09-11,9,413,Australia,343203,831,Fall,30844,Bohemian,2023
Skirts,Black,2024-01-23,1,491,Australia,267104,544,Winter,15157,Punk,2024
Accessories,Gray,2024-09-15,9,434,Asia,332878,767,Fall,24010,Streetwear,2024
Shoes,Brown,2023-05-02,5,385,Australia,100485,261,Spring,18111,Vintage,2023
Tops,Pink,2024-12-13,12,233,North America,97860,420,Winter,3671,Preppy,2024
Tops,Black,2023-12-16,12,494,Australia,105716,214,Winter,23009,Formal,2023
Pants,Purple,2024-09-22,9,381,Europe,112014,294,Fall,31896,Grunge,2024
Accessories,Pink,2023-08-19,8,208,Europe,118976,572,Summer,23694,Vintage,2023
Jewelry,Black,2023-04-30,4,433,Asia,267594,618,Spring,47001,Preppy,2023
Tops,Gray,2024-04-09,4,337,Europe,138507,411,Spring,45409,Bohemian,2024
Bags,Red,2023-05-02,5,469,Europe,72226,154,Spring,33240,Formal,2023
Tops,Pink,2024-02-24,2,307,North America,197401,643,Winter,44794,Vintage,2024
Tops,Navy,2023-10-20,10,489,Asia,508560,1040,Fall,37491,Casual,2023
Shoes,Green,2024-07-18,7,276,Australia,172224,624,Summer,27409,Formal,2024
Bags,White,2024-11-02,11,169,Australia,26026,154,Fall,4002,Punk,2024
Accessories,Orange,2024-06-20,6,64,Asia,12544,196,Summer,4829,Streetwear,2024
Skirts,Brown,2024-07-19,7,370,Asia,162060,438,Summer,46762,Athletic,2024
Outerwear,Purple,2023-07-15,7,35,North America,20265,579,Summer,24854,Punk,2023
Outerwear,Gray,2023-01-09,1,210,Europe,301980,1438,Winter,29688,Punk,2023
Skirts,Black,2023-05-03,5,32,Europe,29952,936,Spring,11826,Grunge,2023
Jewelry,Blue,2024-07-02,7,353,Asia,213212,604,Summer,38090,Bohemian,2024
Skirts,Gray,2023-01-15,1,364,Asia,91728,252,Winter,4424,Grunge,2023
Pants,Purple,2023-06-17,6,470,Australia,302680,644,Summer,7359,Punk,2023
Skirts,Gray,2023-05-19,5,307,Asia,166394,542,Spring,31591,Casual,2023
Bags,Purple,2024-01-23,1,31,Europe,24087,777,Winter,11245,Formal,2024
Jewelry,Gray,2024-11-01,11,367,Asia,317822,866,Fall,11186,Bohemian,2024
Outerwear,Gray,2024-08-10,8,36,Australia,45144,1254,Summer,42442,Minimalist,2024
Dresses,Purple,2023-10-17,10,208,Asia,160784,773,Fall,46382,Grunge,2023
Skirts,Orange,2023-01-02,1,483,South America,407169,843,Winter,22770,Punk,2023
Jewelry,Black,2024-04-23,4,309,Europe,72924,236,Spring,39731,Formal,2024
Skirts,Black,2024-05-20,5,201,Asia,26532,132,Spring,47497,Punk,2024
Outerwear,Beige,2024-06-01,6,442,Asia,191828,434,Summer,3397,Bohemian,2024
Tops,Green,2024-02-11,2,236,Europe,163784,694,Winter,28141,Grunge,2024
Bags,Black,2024-10-13,10,262,Asia,324094,1237,Fall,24112,Minimalist,2024
Shoes,Navy,2024-08-14,8,228,Asia,75924,333,Summer,1577,Preppy,2024
Skirts,Gray,2023-05-31,5,43,Europe,26359,613,Spring,15247,Formal,2023
Bags,Gray,2023-08-21,8,493,South America,407218,826,Summer,2099,Casual,2023
Pants,Orange,2024-05-13,5,297,Australia,53163,179,Spring,30690,Athletic,2024
Jewelry,Blue,2024-05-25,5,382,Europe,165788,434,Spring,34532,Casual,2024
Dresses,Navy,2023-06-11,6,403,Australia,627068,1556,Summer,41229,Minimalist,2023
Skirts,Brown,2023-07-20,7,189,North America,123228,652,Summer,38994,Athletic,2023
Pants,Pink,2023-11-10,11,123,South America,31365,255,Fall,35551,Preppy,2023
Skirts,Purple,2024-05-07,5,285,North America,37050,130,Spring,47836,Casual,2024
Outerwear,Red,2024-04-21,4,338,North America,85176,252,Spring,47089,Preppy,2024
Tops,Beige,2024-08-21,8,46,South America,13386,291,Summer,18318,Athletic,2024
Skirts,Orange,2023-05-17,5,51,Australia,23052,452,Spring,28270,Streetwear,2023
Skirts,Red,2023-03-06,3,269,Australia,187224,696,Spring,20973,Punk,2023
Shoes,Gray,2024-05-02,5,46,Asia,8694,189,Spring,32731,Bohemian,2024
Dresses,White,2023-12-12,12,496,Asia,744992,1502,Winter,19717,Minimalist,2023
Jewelry,Black,2023-12-27,12,416,South America,307424,739,Winter,17023,Vintage,2023
Jewelry,Pink,2023-06-09,6,95,Asia,62130,654,Summer,30892,Athletic,2023
Accessories,Pink,2024-02-20,2,494,Asia,232180,470,Winter,41488,Athletic,2024
Shoes,Red,2023-04-22,4,295,Europe,216235,733,Spring,4724,Preppy,2023
Tops,Orange,2023-07-15,7,231,North America,125664,544,Summer,23503,Formal,2023
Jewelry,White,2024-12-16,12,351,Asia,213057,607,Winter,32541,Bohemian,2024
Shoes,Beige,2024-02-12,2,155,South America,49755,321,Winter,48127,Formal,2024
Outerwear,White,2023-10-02,10,118,Europe,54280,460,Fall,32030,Minimalist,2023
Skirts,Pink,2023-10-31,10,314,Europe,133764,426,Fall,13711,Athletic,2023
Outerwear,Brown,2023-12-25,12,67,South America,42813,639,Winter,41256,Grunge,2023
Skirts,Orange,2024-05-15,5,183,Europe,38247,209,Spring,22896,Streetwear,2024
Outerwear,Navy,2024-04-30,4,205,Europe,207050,1010,Spring,25913,Casual,2024
Shoes,Pink,2023-07-18,7,389,South America,235734,606,Summer,14983,Athletic,2023
Pants,Navy,2024-04-23,4,105,South America,32445,309,Spring,18520,Grunge,2024
Jewelry,White,2023-10-20,10,333,Asia,245088,736,Fall,7976,Casual,2023
Jewelry,Yellow,2023-10-23,10,59,Asia,40710,690,Fall,42599,Punk,2023
Pants,Pink,2023-01-13,1,487,Asia,64771,133,Winter,18630,Formal,2023
Jewelry,Pink,2023-05-23,5,390,Australia,339300,870,Spring,41115,Grunge,2023
Accessories,Gray,2023-03-28,3,345,Australia,125580,364,Spring,14276,Bohemian,2023
Outerwear,Orange,2024-02-10,2,161,Australia,214613,1333,Winter,16510,Punk,2024
Jewelry,Gray,2024-07-13,7,444,Europe,356976,804,Summer,22094,Grunge,2024
Skirts,Orange,2024-12-18,12,238,Asia,38556,162,Winter,7729,Minimalist,2024
Pants,Navy,2023-07-11,7,196,Australia,71736,366,Summer,31705,Minimalist,2023
Dresses,Brown,2023-05-18,5,233,Australia,115568,496,Spring,28377,Vintage,2023
Skirts,Orange,2023-07-07,7,90,Asia,27270,303,Summer,6946,Punk,2023
Bags,White,2024-01-03,1,319,Europe,108141,339,Winter,43423,Formal,2024
Dresses,Green,2023-08-04,8,267,Asia,347100,1300,Summer,46516,Bohemian,2023
Tops,Blue,2024-03-04,3,467,Europe,89197,191,Spring,15462,Vintage,2024
Outerwear,Purple,2023-12-04,12,388,Australia,69840,180,Winter,4136,Grunge,2023
Dresses,Red,2023-11-15,11,304,North America,196992,648,Fall,14831,Preppy,2023
Pants,Black,2024-09-11,9,150,Europe,82800,552,Fall,8543,Bohemian,2024
Shoes,Yellow,2024-11-04,11,138,North America,46092,334,Fall,46812,Preppy,2024
Dresses,Pink,2023-04-18,4,283,Australia,337336,1192,Spring,38681,Streetwear,2023
Bags,Yellow,2023-07-23,7,219,North America,139065,635,Summer,49402,Athletic,2023
Shoes,White,2024-03-31,3,147,Asia,173754,1182,Spring,31678,Preppy,2024
Tops,Beige,2024-10-10,10,147,South America,134064,912,Fall,12805,Vintage,2024
Tops,Red,2023-01-10,1,241,Australia,222443,923,Winter,41552,Preppy,2023
Bags,Blue,2024-01-14,1,418,North America,59774,143,Winter,48060,Grunge,2024
Accessories,Navy,2024-05-17,5,307,South America,362260,1180,Spring,31266,Streetwear,2024
Tops,Purple,2024-07-19,7,267,South America,253917,951,Summer,35348,Formal,2024
Shoes,Blue,2024-05-17,5,97,North America,77697,801,Spring,35672,Preppy,2024
Outerwear,Red,2024-11-01,11,413,South America,197001,477,Fall,13893,Preppy,2024
Accessories,White,2023-03-20,3,430,Asia,400330,931,Spring,47170,Grunge,2023
Jewelry,Navy,2024-04-10,4,260,North America,130520,502,Spring,36252,Vintage,2024
Outerwear,Orange,2023-03-15,3,111,Australia,106005,955,Spring,8158,Grunge,2023
Jewelry,Purple,2024-12-06,12,138,Australia,15456,112,Winter,42294,Preppy,2024
Tops,Beige,2024-07-12,7,195,Australia,87360,448,Summer,6095,Grunge,2024
Jewelry,Purple,2024-08-04,8,92,Australia,104972,1141,Summer,10053,Streetwear,2024
Bags,Orange,2024-04-10,4,371,Europe,186242,502,Spring,6557,Vintage,2024
Skirts,Orange,2024-11-06,11,155,North America,126015,813,Fall,37650,Punk,2024
Tops,Purple,2024-08-02,8,189,Asia,106596,564,Summer,7475,Preppy,2024
Accessories,Red,2024-08-06,8,174,Asia,113448,652,Summer,37092,Athletic,2024
Bags,Blue,2023-05-31,5,111,North America,44400,400,Spring,48533,Bohemian,2023
Accessories,Beige,2023-12-11,12,42,South America,26166,623,Winter,45107,Preppy,2023
Skirts,White,2023-05-22,5,321,North America,38520,120,Spring,35384,Bohemian,2023
Accessories,Green,2024-01-10,1,85,South America,75225,885,Winter,9739,Streetwear,2024
Shoes,Red,2023-08-25,8,479,Asia,182978,382,Summer,12579,Minimalist,2023
Pants,White,2023-03-08,3,166,South America,171810,1035,Spring,44813,Punk,2023
Bags,Red,2023-04-28,4,158,Asia,194498,1231,Spring,23543,Streetwear,2023
Accessories,Gray,2024-11-05,11,48,North America,38064,793,Fall,5283,Athletic,2024
Dresses,Red,2024-02-07,2,369,South America,373428,1012,Winter,1050,Streetwear,2024
Tops,Beige,2024-09-23,9,48,Europe,20784,433,Fall,29457,Athletic,2024
Accessories,Purple,2024-06-13,6,481,South America,588263,1223,Summer,22891,Minimalist,2024
Tops,Red,2024-07-23,7,169,South America,304707,1803,Summer,7447,Casual,2024
Outerwear,Brown,2024-07-27,7,475,Australia,71250,150,Summer,14323,Streetwear,2024
Outerwear,Red,2023-04-27,4,445,North America,184675,415,Spring,21972,Athletic,2023
Jewelry,White,2024-11-16,11,69,Europe,98808,1432,Fall,42850,Casual,2024
Skirts,Red,2023-10-15,10,250,South America,192000,768,Fall,7874,Grunge,2023
Dresses,Brown,2023-09-08,9,401,South America,274685,685,Fall,9050,Streetwear,2023
Jewelry,Beige,2024-04-03,4,232,North America,34336,148,Spring,16805,Streetwear,2024
Accessories,White,2023-11-29,11,61,Asia,47641,781,Fall,48548,Vintage,2023
Dresses,Pink,2023-06-22,6,251,South America,108683,433,Summer,5754,Vintage,2023
Pants,Yellow,2023-03-28,3,425,Asia,360400,848,Spring,40042,Punk,2023
Dresses,Purple,2024-12-04,12,233,South America,96462,414,Winter,26645,Vintage,2024
Skirts,White,2023-05-14,5,387,South America,70434,182,Spring,31277,Preppy,2023
Accessories,Orange,2024-06-29,6,493,South America,204102,414,Summer,20225,Formal,2024
Accessories,Beige,2024-10-11,10,354,South America,273996,774,Fall,43964,Bohemian,2024
Tops,Brown,2023-09-30,9,233,Asia,159372,684,Fall,25459,Punk,2023
Accessories,Gray,2023-07-23,7,450,South America,314550,699,Summer,46921,Streetwear,2023
Bags,Yellow,2023-03-18,3,487,Asia,335543,689,Spring,45632,Athletic,2023
Outerwear,White,2023-07-10,7,383,South America,347381,907,Summer,1692,Casual,2023
Jewelry,Red,2023-08-26,8,175,North America,136675,781,Summer,40122,Preppy,2023
Pants,Black,2024-12-02,12,47,South America,29986,638,Winter,42230,Streetwear,2024
Tops,Red,2024-09-19,9,116,North America,24244,209,Fall,31449,Streetwear,2024
Tops,Brown,2023-05-11,5,62,South America,19778,319,Spring,44550,Preppy,2023
Jewelry,Pink,2024-04-18,4,324,Europe,410184,1266,Spring,25892,Streetwear,2024
Accessories,Green,2023-12-20,12,414,Europe,149868,362,Winter,43298,Vintage,2023
Shoes,Blue,2023-09-15,9,83,Australia,62001,747,Fall,15572,Casual,2023
Tops,Green,2024-12-02,12,90,North America,81540,906,Winter,4375,Formal,2024
Tops,Yellow,2024-05-09,5,261,Europe,244557,937,Spring,43270,Preppy,2024
Dresses,White,2024-07-30,7,193,North America,86657,449,Summer,42409,Streetwear,2024
Jewelry,Navy,2024-01-27,1,414,Europe,78660,190,Winter,22087,Streetwear,2024
Shoes,Green,2024-12-05,12,181,North America,175027,967,Winter,22878,Minimalist,2024
Jewelry,Red,2024-04-07,4,235,Asia,49820,212,Spring,16282,Bohemian,2024
Bags,Red,2023-10-08,10,29,Asia,21344,736,Fall,20623,Punk,2023
Outerwear,Gray,2024-09-10,9,250,Asia,113250,453,Fall,41983,Preppy,2024
Accessories,White,2023-04-01,4,32,South America,33696,1053,Spring,38136,Bohemian,2023
Bags,Navy,2023-10-21,10,294,South America,76146,259,Fall,10924,Athletic,2023
Outerwear,Navy,2023-07-05,7,414,Europe,89424,216,Summer,7886,Minimalist,2023
Jewelry,Green,2024-05-24,5,105,Australia,30030,286,Spring,7431,Streetwear,2024
Outerwear,Brown,2024-01-20,1,149,Australia,266412,1788,Winter,12488,Streetwear,2024
Shoes,Beige,2023-07-26,7,488,Europe,156648,321,Summer,29343,Grunge,2023
Accessories,Yellow,2023-07-13,7,335,Asia,325285,971,Summer,29215,Streetwear,2023
Accessories,Black,2023-03-27,3,484,Australia,755040,1560,Spring,49116,Streetwear,2023
Accessories,Purple,2023-11-13,11,303,Asia,271791,897,Fall,14543,Athletic,2023
Tops,Pink,2024-02-17,2,291,North America,233673,803,Winter,33491,Minimalist,2024
Pants,Beige,2024-01-14,1,472,Europe,450288,954,Winter,3076,Bohemian,2024
Accessories,Red,2024-04-03,4,350,Asia,280000,800,Spring,40898,Bohemian,2024
Accessories,Pink,2023-06-02,6,183,South America,52521,287,Summer,46022,Casual,2023
Tops,Pink,2024-01-31,1,423,Europe,172161,407,Winter,15257,Athletic,2024
Skirts,Orange,2024-11-25,11,106,Europe,52894,499,Fall,18425,Minimalist,2024
Shoes,Beige,2023-06-22,6,452,Asia,541948,1199,Summer,44585,Streetwear,2023
Jewelry,Pink,2023-09-09,9,116,Europe,103588,893,Fall,48603,Streetwear,2023
Jewelry,Green,2024-11-07,11,46,Europe,18722,407,Fall,46086,Preppy,2024
Shoes,Blue,2024-01-23,1,315,Europe,254835,809,Winter,16205,Formal,2024
Pants,Brown,2023-05-30,5,444,South America,546564,1231,Spring,7067,Streetwear,2023
Jewelry,Black,2024-05-09,5,349,Europe,78874,226,Spring,13343,Preppy,2024
Dresses,Brown,2023-08-21,8,252,Asia,292824,1162,Summer,37410,Bohemian,2023
Accessories,Red,2024-05-27,5,106,Asia,105364,994,Spring,39890,Athletic,2024
Shoes,Brown,2023-01-12,1,174,South America,190182,1093,Winter,42978,Streetwear,2023
Accessories,Purple,2023-04-06,4,371,South America,48601,131,Spring,41338,Casual,2023
Bags,Black,2023-06-06,6,215,South America,117390,546,Summer,21268,Casual,2023
Shoes,Gray,2024-01-29,1,385,Asia,74690,194,Winter,6393,Grunge,2024
Outerwear,Yellow,2023-07-24,7,231,Europe,195426,846,Summer,46412,Punk,2023
Shoes,Black,2023-11-09,11,371,South America,149513,403,Fall,38263,Vintage,2023
Jewelry,Brown,2023-01-18,1,204,Europe,119748,587,Winter,3895,Athletic,2023
Skirts,Gray,2024-05-30,5,271,South America,257179,949,Spring,39651,Minimalist,2024
Bags,White,2023-08-16,8,30,Europe,24150,805,Summer,17114,Bohemian,2023
Jewelry,Brown,2023-07-20,7,423,South America,282564,668,Summer,20627,Formal,2023
Tops,Black,2024-01-15,1,356,Australia,97188,273,Winter,41507,Bohemian,2024
Accessories,Pink,2023-02-22,2,225,South America,194625,865,Winter,40683,Grunge,2023
Tops,Black,2023-06-20,6,416,Asia,627328,1508,Summer,2192,Punk,2023
Tops,Purple,2024-12-13,12,118,North America,118000,1000,Winter,1258,Punk,2024
Pants,Red,2023-03-02,3,210,South America,143220,682,Spring,30584,Minimalist,2023
Skirts,Blue,2024-08-10,8,255,North America,52020,204,Summer,48686,Athletic,2024
Shoes,Green,2023-12-23,12,266,North America,220514,829,Winter,2518,Streetwear,2023
Tops,Beige,2023-06-05,6,444,Australia,237096,534,Summer,41590,Minimalist,2023
Dresses,Brown,2023-07-05,7,55,North America,21670,394,Summer,30411,Preppy,2023
Bags,Yellow,2024-11-20,11,342,Asia,208620,610,Fall,19202,Vintage,2024
Jewelry,Orange,2023-03-04,3,493,Australia,301716,612,Spring,31667,Formal,2023
Outerwear,Yellow,2024-03-04,3,49,Europe,43414,886,Spring,41158,Minimalist,2024
Skirts,Pink,2024-02-11,2,149,Asia,89847,603,Winter,15897,Athletic,2024
Shoes,White,2024-10-23,10,38,Australia,32946,867,Fall,11606,Casual,2024
Outerwear,Black,2023-04-18,4,384,North America,353280,920,Spring,47298,Preppy,2023
Skirts,Black,2023-12-09,12,126,North America,40572,322,Winter,11155,Minimalist,2023
Shoes,Yellow,2023-04-22,4,252,North America,102564,407,Spring,30570,Athletic,2023
Outerwear,Beige,2023-12-16,12,230,Australia,174800,760,Winter,2273,Grunge,2023
Jewelry,Black,2024-11-27,11,249,Australia,261450,1050,Fall,31959,Preppy,2024
Accessories,Pink,2024-08-13,8,453,Europe,289014,638,Summer,23448,Minimalist,2024
Jewelry,Beige,2023-03-15,3,458,South America,111752,244,Spring,1191,Preppy,2023
Jewelry,Beige,2024-01-18,1,335,South America,104855,313,Winter,4782,Preppy,2024
Dresses,Orange,2024-06-13,6,241,Australia,312577,1297,Summer,37638,Punk,2024
Accessories,Yellow,2023-05-16,5,189,Australia,20034,106,Spring,10201,Punk,2023
Jewelry,Orange,2023-05-05,5,127,Australia,17780,140,Spring,16259,Preppy,2023
Dresses,Gray,2024-01-05,1,190,South America,20710,109,Winter,21191,Athletic,2024
Tops,Green,2024-04-07,4,74,North America,25234,341,Spring,37337,Punk,2024
